4.000658813569000216e+01,-8.303708986770999445e+01,-4.089999999999999886e-02,-6.999999999999999929e-04,1.881147323939999939e-03,5.724225957860999969e-01,-1.057388143450800067e-01,3.111445669999999830e-01,-8.743595480000000419e-01,1.835560109769999997e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.695167099999999749e+01
4.000658813078999998e+01,-8.303708985750999716e+01,-4.309999999999999942e-02,-1.299999999999999940e-03,3.399011734751999914e-02,9.204667289476999859e-01,-1.157668055425799952e-01,3.116064410000000118e-01,-8.724955399999999583e-01,1.835558951419999971e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.700571099999999802e+01
4.000658810161999668e+01,-8.303708980675999385e+01,-6.019999999999999657e-02,-2.399999999999999790e-03,1.425870792618000142e-02,3.367319950562400188e-01,-5.746819244641999946e-02,3.106752039999999826e-01,-8.604984850000000351e-01,1.835553499259999910e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.705827899999999886e+01
4.000658806353000330e+01,-8.303708975185999464e+01,-8.079999999999999682e-02,-3.700000000000000164e-03,2.175786073989999930e-02,1.240373172790159906e+00,-9.949864412367999400e-02,3.111523039999999907e-01,-8.442270459999999810e-01,1.835546559400000035e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.711148500000000183e+01
4.000658801624999938e+01,-8.303708970815999635e+01,-1.062000000000000027e-01,-5.499999999999999681e-03,1.035778863566000005e-02,1.008247580848220082e+00,-6.114466482829999244e-02,3.117570700000000250e-01,-8.229889710000000136e-01,1.835536886799999934e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.716412799999999805e+01
4.000658794171999944e+01,-8.303708964582000362e+01,-1.429999999999999882e-01,-6.799999999999999621e-03,-3.167609649277999817e-02,1.282545408046920077e+00,-3.690203408920000264e-03,3.137185860000000215e-01,-7.919670229999999922e-01,1.835519337529999859e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.721724499999999836e+01
4.000658786382000187e+01,-8.303708960388999571e+01,-1.799999999999999933e-01,-7.799999999999999642e-03,-2.938777435546000016e-02,7.442190233800399790e-01,9.807944277080000300e-03,3.135369439999999841e-01,-7.637250380000000227e-01,1.835497037789999979e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.727075399999999661e+01
4.000658776750000101e+01,-8.303708955780000167e+01,-2.227000000000000091e-01,-9.299999999999999239e-03,-4.244206026603999926e-02,1.734107314002999889e+00,2.268183319389999869e-02,3.116129530000000258e-01,-7.342111359999999864e-01,1.835478339400000038e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.732372699999999810e+01
4.000658762404999891e+01,-8.303708949923000660e+01,-2.813999999999999835e-01,-1.280000000000000061e-02,-5.360161473640000056e-03,9.579631100231800200e-01,5.137078548380000220e-02,3.091143439999999853e-01,-6.997784400000000016e-01,1.835460105470000087e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.737690700000000277e+01
4.000658747992000031e+01,-8.303708946138000613e+01,-3.356999999999999984e-01,-1.559999999999999928e-02,-1.684633228959999882e-02,2.178631096504499709e+00,9.786882481893999230e-02,3.078375449999999902e-01,-6.718979130000000133e-01,1.835446443859999874e+02,2.024000000000000000e+03,1.100000000000000000e+01,2.400000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,3.743098499999999973e+01
