4.000656756365999911e+01,-8.303759899442999881e+01,0.000000000000000000e+00,-6.999999999999999929e-04,-2.021405761212000107e-02,-1.797110788691999930e-02,1.989219537338000193e-02,8.452373939999999752e-01,-5.030920890000000201e-01,9.515056095399999947e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.730107000000000284e+01
4.000656756365999911e+01,-8.303759899450000148e+01,1.000000000000000048e-04,-8.000000000000000383e-04,-1.890141602716000069e-02,-1.612735046993999874e-02,1.451866712761999863e-02,8.452274760000000331e-01,-5.032537860000000363e-01,9.515064758399999789e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.735469799999999907e+01
4.000656756365999911e+01,-8.303759899454999527e+01,2.000000000000000096e-04,-6.999999999999999929e-04,-1.456094316545999967e-02,-1.016625788268000000e-02,8.867710214780000211e-03,8.452663540000000530e-01,-5.033120189999999994e-01,9.515065895200000057e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.740850700000000018e+01
4.000656756373999912e+01,-8.303759899492000329e+01,4.000000000000000192e-04,-8.000000000000000383e-04,-5.610337449000000337e-03,7.236290216200000000e-04,-5.510630078520000266e-03,8.449981330000000401e-01,-5.024228600000000267e-01,9.515095620900000029e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.746194400000000257e+01
4.000656756389000179e+01,-8.303759899514000153e+01,4.000000000000000192e-04,-2.999999999999999737e-04,-3.932422935599999905e-03,1.348910370949999923e-02,-8.835873159400001176e-03,8.449917590000000089e-01,-5.016292150000000172e-01,9.515114805199999637e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.751520299999999963e+01
4.000656756400000091e+01,-8.303759899519999976e+01,2.000000000000000096e-04,0.000000000000000000e+00,7.594986296480000024e-03,1.162438208919999889e-02,1.148251051475999984e-02,8.451172430000000180e-01,-5.027542889999999653e-01,9.515097285900000657e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.756970700000000107e+01
4.000656756392000091e+01,-8.303759899521999444e+01,-2.000000000000000096e-04,-2.000000000000000096e-04,8.891595899299999453e-03,-6.346947122360000089e-03,-4.729651538360000324e-03,8.444693770000000210e-01,-5.034657599999999844e-01,9.515100390099999572e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.762374400000000207e+01
4.000656756371999734e+01,-8.303759899550999535e+01,-5.999999999999999474e-04,-4.000000000000000192e-04,1.921486897985999823e-02,-5.800798289959999826e-03,-3.490602452599999780e-03,8.449642969999999753e-01,-5.027876380000000367e-01,9.515167513400000132e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.767727000000000004e+01
4.000656756346999998e+01,-8.303759899585000426e+01,-5.000000000000000104e-04,-4.000000000000000192e-04,-5.841421077800000453e-04,3.655190030179999994e-03,1.022359196958000024e-02,8.463634570000000412e-01,-5.029773549999999593e-01,9.515330725900000175e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.773160399999999726e+01
4.000656756323999730e+01,-8.303759899602999894e+01,-5.000000000000000104e-04,-1.000000000000000048e-04,-2.711923490219999774e-03,4.167775562839999733e-03,4.128077171840000524e-03,8.474637529999999863e-01,-5.040332290000000270e-01,9.515382006100000467e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.778484999999999872e+01
4.000656756323999730e+01,-8.303759899627999630e+01,2.999999999999999737e-04,-2.999999999999999737e-04,-2.303517168582000160e-02,-3.093969871080000031e-03,-1.650930953074000035e-02,8.477907879999999619e-01,-5.042293899999999995e-01,9.515315660699999967e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.783847999999999701e+01
4.000656756365000177e+01,-8.303759899649999454e+01,1.299999999999999940e-03,0.000000000000000000e+00,-3.428394607380000347e-02,6.681595730200000534e-03,-7.060837062220000349e-03,8.476033109999999704e-01,-5.037318360000000439e-01,9.515287976400000503e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.789272700000000071e+01
4.000656756438999651e+01,-8.303759899663999988e+01,1.799999999999999951e-03,2.000000000000000096e-04,-1.974156400193999988e-02,1.125914633856000061e-02,2.854535982827999946e-02,8.468204830000000127e-01,-5.037277249999999595e-01,9.515345075999999835e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.794631600000000304e+01
4.000656756501000189e+01,-8.303759899661000077e+01,1.000000000000000021e-03,5.000000000000000104e-04,2.293812683239999928e-02,1.158801023045999933e-02,3.733938957104000061e-02,8.466158849999999569e-01,-5.042701720000000165e-01,9.515422654900000055e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.800005900000000025e+01
4.000656756509000189e+01,-8.303759899659000610e+01,8.000000000000000383e-04,5.000000000000000104e-04,3.994263713544000255e-02,9.209041506399999466e-03,2.257724498945999983e-02,8.468133380000000265e-01,-5.043940749999999973e-01,9.515450776400000166e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.805389000000000266e+01
4.000656756509999923e+01,-8.303759899634999897e+01,-8.000000000000000383e-04,1.000000000000000021e-03,5.354321063208000026e-02,2.475136233314000067e-02,-3.021184253356000091e-02,8.477818049999999994e-01,-5.050451670000000171e-01,9.515664848299999790e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.810756700000000308e+01
4.000656756418000271e+01,-8.303759899562000157e+01,-2.000000000000000042e-03,1.500000000000000031e-03,-4.915781580079999803e-03,-1.742370355471999782e-02,-8.474695665399999177e-04,8.531124879999999466e-01,-5.057167830000000031e-01,9.515808705999999972e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.816103100000000126e+01
4.000656756411999737e+01,-8.303759899537000422e+01,-2.000000000000000096e-04,1.600000000000000077e-03,-7.465978047877999679e-02,4.292665502920000112e-03,4.083008180461999981e-02,8.559978950000000086e-01,-5.054922750000000464e-01,9.515717073599999765e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.821455600000000175e+01
4.000656756552999838e+01,-8.303759899423999968e+01,2.399999999999999790e-03,3.200000000000000153e-03,-6.231290399124000262e-02,4.671672903655999659e-02,1.816669749660000015e-03,8.542936190000000041e-01,-5.044905200000000534e-01,9.515602238200000329e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.826853400000000249e+01
4.000656756677000203e+01,-8.303759899176999681e+01,1.500000000000000031e-03,8.699999999999999400e-03,1.345347086326000030e-02,2.984875716509799992e-01,-1.729661805043800071e-01,8.519548839999999679e-01,-5.042139920000000552e-01,9.515620874900000103e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.832252499999999884e+01
4.000656756725999941e+01,-8.303759898334999434e+01,-5.999999999999999474e-04,2.189999999999999933e-02,3.599166525481999751e-02,5.515167422836799727e-01,-1.061764175245200059e-01,8.510826910000000023e-01,-4.857206419999999802e-01,9.515684953900000664e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.837644099999999980e+01
4.000656756603999753e+01,-8.303759895829000470e+01,-4.499999999999999660e-03,4.880000000000000310e-02,5.811159956513999719e-02,1.235212673147239926e+00,-1.459049069021600142e-01,8.505834469999999925e-01,-4.571916380000000113e-01,9.515579659200000151e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.843056200000000189e+01
4.000656756338000264e+01,-8.303759892175999369e+01,-8.500000000000000611e-03,7.610000000000000098e-02,6.539175613197999171e-02,1.065752127135660032e+00,-1.365600022349000020e-01,8.493803260000000188e-01,-4.326512759999999735e-01,9.515390054300000600e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.848486599999999669e+01
4.000656755840999779e+01,-8.303759885638000071e+01,-1.149999999999999981e-02,1.120000000000000023e-01,7.070914733700000253e-03,1.237177823122839859e+00,-6.875162753192000376e-02,8.515815350000000006e-01,-4.058133709999999783e-01,9.515278861500000573e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.853885300000000314e+01
4.000656755320999736e+01,-8.303759878133000427e+01,-1.299999999999999940e-02,1.461999999999999966e-01,-5.168986034754000092e-02,1.401781438858080042e+00,8.459409701542000559e-02,8.541549019999999937e-01,-3.855809479999999789e-01,9.515248470500000622e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.859351000000000198e+01
4.000656754682000127e+01,-8.303759868462999805e+01,-1.580000000000000154e-02,1.852999999999999925e-01,-4.987872094517999816e-02,1.576499474542680135e+00,1.418783375850999895e-01,8.564158920000000119e-01,-3.660987039999999970e-01,9.515135912399999540e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.864710399999999879e+01
4.000656753716999958e+01,-8.303759853556999815e+01,-2.079999999999999905e-02,2.404999999999999916e-01,1.677520028640000146e-03,9.290723151748200292e-01,-1.001735767067999869e-02,8.565273089999999589e-01,-3.344615329999999775e-01,9.514840382299999533e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.870063900000000245e+01
4.000656752716999875e+01,-8.303759837991999859e+01,-2.479999999999999913e-02,2.923999999999999932e-01,-2.011143843212000182e-02,2.027831503711759797e+00,6.019595033354000618e-02,8.570235550000000480e-01,-3.041619990000000162e-01,9.514427706700000442e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.875422199999999862e+01
4.000656751294999935e+01,-8.303759815205999928e+01,-2.900000000000000147e-02,3.573000000000000065e-01,-3.115985382993999991e-02,2.197729373637479888e+00,8.875595360054000516e-02,8.603282270000000009e-01,-2.746150700000000167e-01,9.514067796599999838e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.880828400000000045e+01
4.000656749921999733e+01,-8.303759792699000286e+01,-3.239999999999999825e-02,4.117000000000000104e-01,-6.432379362156000202e-02,2.172329482221160291e+00,2.107323260835200218e-01,8.657076059999999629e-01,-2.629995760000000127e-01,9.513715166800000134e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.886189099999999996e+01
4.000656748339000046e+01,-8.303759767011000292e+01,-3.749999999999999861e-02,4.656000000000000139e-01,-5.658458980119999808e-03,3.225992278689659987e+00,1.653324518543600186e-01,8.732695879999999855e-01,-2.600853129999999847e-01,9.512931129700000099e+01,2.024000000000000000e+03,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.200000000000000000e+01,5.891595600000000132e+01
