39.99789379865,-83.03321094485,229
39.99789378755,-83.03321074609,229
39.99789379499,-83.03321052491,229
39.99789380283,-83.03321024735,229
39.9978938235,-83.03320991098,229
39.9978938413,-83.03320954259,229
39.99789383551,-83.03320917142,229
39.99789383799,-83.03320873166,229
39.99789382336,-83.03320826348,229
39.99789380112,-83.03320772727,229
39.99789379418,-83.03320716806,229
39.99789379818,-83.03320656279,229
39.99789379711,-83.03320593378,229
39.99789375807,-83.0332052449,229
39.997893741,-83.03320449685,229
39.99789375276,-83.0332037612,229
39.9978937885,-83.03320296909,229
39.99789376464,-83.03320212854,229
39.99789378414,-83.03320126288,229
39.99789381846,-83.03320037281,229
39.99789379974,-83.03319942108,229
39.99789373435,-83.03319842763,229
39.99789371751,-83.03319738863,229
39.99789370905,-83.03319634183,229
39.99789370535,-83.0331952224,229
39.99789372887,-83.03319408923,229
39.99789372642,-83.03319294119,229
39.99789372653,-83.03319174282,229
39.99789375722,-83.03319052802,229
39.99789374826,-83.03318927289,229
39.99789375444,-83.03318794054,229
39.99789375554,-83.03318660618,229
39.99789376971,-83.03318526668,229
39.99789376514,-83.0331838858,229
39.99789374688,-83.03318244947,229
39.99789372722,-83.03318099359,229
39.99789372807,-83.03317952041,229
39.9978936718,-83.03317803021,229
39.99789361059,-83.03317644491,229
39.99789358589,-83.03317483559,229
39.9978935495,-83.03317323365,229
39.99789354124,-83.03317161377,229
39.99789355691,-83.03316998017,229
39.99789354189,-83.03316837329,229
39.99789354587,-83.03316676746,229
39.99789351985,-83.0331651619,229
39.9978934848,-83.03316356529,229
39.99789346807,-83.03316200843,229
39.99789343679,-83.03316044336,229
39.99789339674,-83.03315884772,229
39.99789337971,-83.03315724166,229
39.997893366,-83.03315561981,229
39.99789336797,-83.03315397352,229
39.99789333525,-83.03315230007,229
39.99789331085,-83.03315065739,229
39.99789326264,-83.03314899364,229
39.99789322728,-83.03314729956,229
39.99789318095,-83.03314561698,229
39.99789311641,-83.03314390834,229
39.99789306974,-83.03314222307,229
39.99789302414,-83.03314052658,229
39.99789299426,-83.03313882898,229
39.99789295521,-83.03313713542,229
39.99789292792,-83.03313543833,229
39.99789289795,-83.03313370195,229
39.99789284404,-83.03313198326,229
39.99789280867,-83.03313023555,229
39.99789277687,-83.03312845794,229
39.99789270609,-83.0331266834,229
39.99789263549,-83.03312495505,229
39.99789258761,-83.0331231707,229
39.99789252677,-83.03312140399,229
39.99789247055,-83.03311963683,229
39.99789242626,-83.03311788366,229
39.99789237381,-83.03311612188,229
39.99789232836,-83.03311434302,229
39.99789224368,-83.03311255993,229
39.99789217768,-83.03311076168,229
39.99789212383,-83.03310897838,229
39.99789205823,-83.03310716106,229
39.99789200344,-83.03310535503,229
39.99789193352,-83.03310353642,229
39.99789186112,-83.03310171328,229
39.99789178846,-83.03309988192,229
39.99789171562,-83.033098035,229
39.99789164205,-83.03309617806,229
39.9978915666,-83.03309435105,229
39.99789148133,-83.0330925312,229
39.9978914259,-83.03309068826,229
39.99789133437,-83.033088816,229
39.99789124571,-83.0330869832,229
39.99789117546,-83.03308510623,229
39.99789111074,-83.03308325216,229
39.99789101787,-83.03308138928,229
39.99789091459,-83.03307951075,229
39.99789084158,-83.03307762147,229
39.99789074102,-83.0330757241,229
39.99789066066,-83.03307380864,229
39.99789057867,-83.03307192298,229
39.99789046462,-83.03307001735,229
39.99789036268,-83.0330681097,229
39.99789027382,-83.03306619725,229
39.99789020293,-83.03306427934,229
39.99789011572,-83.03306233906,229
39.9978900056,-83.03306040103,229
39.9978898877,-83.03305845044,229
39.9978897939,-83.03305649031,229
39.99788968642,-83.03305452846,229
39.99788960798,-83.03305262885,229
